DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter392,Cladribine,DDInter1314,Norgestimate,Moderate
DDInter401,Clobazam,DDInter1314,Norgestimate,Moderate
DDInter419,Clozapine,DDInter1314,Norgestimate,Moderate
DDInter432,Colesevelam,DDInter1314,Norgestimate,Moderate
DDInter1314,Norgestimate,DDInter462,Dabrafenib,Major
DDInter1314,Norgestimate,DDInter633,Elvitegravir,Moderate
DDInter1314,Norgestimate,DDInter634,Emapalumab,Moderate
DDInter1314,Norgestimate,DDInter639,Enasidenib,Moderate
DDInter1314,Norgestimate,DDInter640,Encorafenib,Major
DDInter1314,Norgestimate,DDInter648,Entrectinib,Moderate
DDInter1314,Norgestimate,DDInter674,Eslicarbazepine,Major
DDInter687,Etanercept,DDInter1314,Norgestimate,Moderate
DDInter690,Ethanol,DDInter1314,Norgestimate,Minor
DDInter715,Felbamate,DDInter1314,Norgestimate,Major
DDInter1314,Norgestimate,DDInter741,Flibanserin,Moderate
DDInter1314,Norgestimate,DDInter777,Fosamprenavir,Major
DDInter1314,Norgestimate,DDInter783,Fosphenytoin,Major
DDInter1314,Norgestimate,DDInter788,Frovatriptan,Minor
DDInter1314,Norgestimate,DDInter837,Golimumab,Moderate
DDInter843,Griseofulvin,DDInter1314,Norgestimate,Major
DDInter1314,Norgestimate,DDInter849,Guselkumab,Moderate
DDInter923,Infliximab,DDInter1314,Norgestimate,Moderate
DDInter1314,Norgestimate,DDInter1003,Ixekizumab,Moderate
DDInter1314,Norgestimate,DDInter1038,Lesinurad,Moderate
DDInter1314,Norgestimate,DDInter1085,Lomitapide,Moderate
DDInter1314,Norgestimate,DDInter1201,Metreleptin,Moderate
DDInter1314,Norgestimate,DDInter1222,Miltefosine,Moderate
DDInter1236,Modafinil,DDInter1314,Norgestimate,Moderate
DDInter1251,Mycophenolate mofetil,DDInter1314,Norgestimate,Major
DDInter1314,Norgestimate,DDInter1252,Mycophenolic acid,Major
DDInter1267,Naratriptan,DDInter1314,Norgestimate,Minor
DDInter1314,Norgestimate,DDInter1281,Neratinib,Moderate
DDInter1314,Norgestimate,DDInter1327,Olaparib,Moderate
DDInter1360,Oxcarbazepine,DDInter1314,Norgestimate,Major
DDInter1404,Pegaspargase,DDInter1314,Norgestimate,Moderate
DDInter1314,Norgestimate,DDInter1428,Perampanel,Moderate
DDInter1314,Norgestimate,DDInter1435,Pexidartinib,Major
DDInter1314,Norgestimate,DDInter1442,Phenobarbital,Major
DDInter1460,Phenytoin,DDInter1314,Norgestimate,Major
DDInter1314,Norgestimate,DDInter1480,Pitolisant,Moderate
DDInter1314,Norgestimate,DDInter1504,Pralsetinib,Moderate
DDInter1521,Primidone,DDInter1314,Norgestimate,Major
DDInter1589,Rifabutin,DDInter1314,Norgestimate,Major
DDInter1314,Norgestimate,DDInter1590,Rifampicin,Major
DDInter1314,Norgestimate,DDInter1592,Rifapentine,Major
DDInter1314,Norgestimate,DDInter1594,Rilonacept,Moderate
DDInter1314,Norgestimate,DDInter1622,Rosuvastatin,Minor
DDInter1314,Norgestimate,DDInter1643,Sarilumab,Moderate
DDInter1314,Norgestimate,DDInter1644,Satralizumab,Moderate
DDInter1314,Norgestimate,DDInter1652,Secukinumab,Moderate
DDInter1314,Norgestimate,DDInter1653,Selegiline,Moderate
DDInter1314,Norgestimate,DDInter1668,Siltuximab,Moderate
DDInter1314,Norgestimate,DDInter1708,St. John's Wort,Major
DDInter1314,Norgestimate,DDInter1755,Telaprevir,Major
DDInter1314,Norgestimate,DDInter1771,Teriflunomide,Moderate
DDInter1821,Tizanidine,DDInter1314,Norgestimate,Major
DDInter1314,Norgestimate,DDInter1824,Tocilizumab,Moderate
DDInter1314,Norgestimate,DDInter1907,Ustekinumab,Moderate
DDInter1969,Zolmitriptan,DDInter1314,Norgestimate,Minor
DDInter16,Acetohexamide,DDInter680,Estradiol (topical),Moderate
DDInter71,Aminoglutethimide,DDInter680,Estradiol (topical),Moderate
DDInter82,Amoxapine,DDInter680,Estradiol (topical),Minor
DDInter680,Estradiol (topical),DDInter98,Anisindione,Moderate
DDInter680,Estradiol (topical),DDInter193,Berotralstat,Moderate
DDInter680,Estradiol (topical),DDInter221,Boceprevir,Moderate
DDInter256,Butabarbital,DDInter680,Estradiol (topical),Moderate
DDInter416,Clotrimazole,DDInter680,Estradiol (topical),Moderate
DDInter542,Dicoumarol,DDInter680,Estradiol (topical),Moderate
DDInter680,Estradiol (topical),DDInter614,Echinacea,Moderate
DDInter680,Estradiol (topical),DDInter703,Etravirine,Minor
DDInter680,Estradiol (topical),DDInter705,Exemestane,Moderate
DDInter680,Estradiol (topical),DDInter706,Exenatide,Moderate
DDInter680,Estradiol (topical),DDInter714,Fedratinib,Moderate
DDInter680,Estradiol (topical),DDInter715,Felbamate,Moderate
DDInter743,Fluconazole,DDInter680,Estradiol (topical),Moderate
DDInter747,Fludrocortisone,DDInter680,Estradiol (topical),Moderate
DDInter770,Fluvoxamine,DDInter680,Estradiol (topical),Moderate
DDInter680,Estradiol (topical),DDInter778,Fosaprepitant,Moderate
DDInter680,Estradiol (topical),DDInter783,Fosphenytoin,Moderate
DDInter680,Estradiol (topical),DDInter785,Fostamatinib,Moderate
DDInter680,Estradiol (topical),DDInter826,Glipizide,Moderate
DDInter680,Estradiol (topical),DDInter831,Glyburide,Moderate
DDInter843,Griseofulvin,DDInter680,Estradiol (topical),Moderate
DDInter680,Estradiol (topical),DDInter855,Hemin,Major
DDInter909,Imatinib,DDInter680,Estradiol (topical),Moderate
DDInter912,Imipramine,DDInter680,Estradiol (topical),Minor
DDInter917,Indinavir,DDInter680,Estradiol (topical),Minor
DDInter934,Insulin human,DDInter680,Estradiol (topical),Moderate
DDInter680,Estradiol (topical),DDInter928,Insulin aspart (aspart protamine),Moderate
DDInter940,Insulin lispro,DDInter680,Estradiol (topical),Moderate
DDInter941,Insulin lispro (protamine),DDInter680,Estradiol (topical),Moderate
DDInter939,Insulin human (zinc),DDInter680,Estradiol (topical),Moderate
DDInter938,Insulin human (zinc extended),DDInter680,Estradiol (topical),Moderate
DDInter680,Estradiol (topical),DDInter1039,Letermovir,Moderate
DDInter680,Estradiol (topical),DDInter1087,Lonafarnib,Moderate
DDInter680,Estradiol (topical),DDInter1204,Metyrapone,Moderate
DDInter1256,Nafcillin,DDInter680,Estradiol (topical),Moderate
DDInter680,Estradiol (topical),DDInter1442,Phenobarbital,Moderate
DDInter680,Estradiol (topical),DDInter1451,Phenylbutazone,Moderate
DDInter680,Estradiol (topical),DDInter1513,Prednisolone,Moderate
DDInter680,Estradiol (topical),DDInter1645,Saw palmetto,Minor
DDInter680,Estradiol (topical),DDInter1698,Somapacitan,Moderate
DDInter680,Estradiol (topical),DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter680,Estradiol (topical),Moderate
DDInter680,Estradiol (topical),DDInter1708,St. John's Wort,Moderate
DDInter680,Estradiol (topical),DDInter1726,Sulfinpyrazone,Moderate
DDInter680,Estradiol (topical),DDInter1755,Telaprevir,Moderate
DDInter680,Estradiol (topical),DDInter1774,Testolactone,Moderate
DDInter680,Estradiol (topical),DDInter1828,Tolbutamide,Moderate
DDInter1881,Troglitazone,DDInter680,Estradiol (topical),Moderate
DDInter86,Amphotericin B (cholesteryl sulfate),DDInter681,Estramustine,Moderate
DDInter88,Amphotericin B (liposomal),DDInter681,Estramustine,Moderate
DDInter440,Conjugated estrogens (topical),DDInter16,Acetohexamide,Moderate
DDInter440,Conjugated estrogens (topical),DDInter82,Amoxapine,Minor
DDInter440,Conjugated estrogens (topical),DDInter98,Anisindione,Moderate
DDInter440,Conjugated estrogens (topical),DDInter221,Boceprevir,Moderate
DDInter416,Clotrimazole,DDInter440,Conjugated estrogens (topical),Moderate
DDInter542,Dicoumarol,DDInter440,Conjugated estrogens (topical),Moderate
DDInter440,Conjugated estrogens (topical),DDInter705,Exemestane,Moderate
DDInter440,Conjugated estrogens (topical),DDInter706,Exenatide,Moderate
DDInter743,Fluconazole,DDInter440,Conjugated estrogens (topical),Moderate
DDInter440,Conjugated estrogens (topical),DDInter747,Fludrocortisone,Moderate
DDInter770,Fluvoxamine,DDInter440,Conjugated estrogens (topical),Moderate
DDInter440,Conjugated estrogens (topical),DDInter778,Fosaprepitant,Moderate
DDInter440,Conjugated estrogens (topical),DDInter826,Glipizide,Moderate
DDInter440,Conjugated estrogens (topical),DDInter831,Glyburide,Moderate
DDInter440,Conjugated estrogens (topical),DDInter855,Hemin,Major
DDInter440,Conjugated estrogens (topical),DDInter909,Imatinib,Moderate
DDInter440,Conjugated estrogens (topical),DDInter912,Imipramine,Minor
DDInter917,Indinavir,DDInter440,Conjugated estrogens (topical),Minor
DDInter934,Insulin human,DDInter440,Conjugated estrogens (topical),Moderate
DDInter440,Conjugated estrogens (topical),DDInter928,Insulin aspart (aspart protamine),Moderate
DDInter940,Insulin lispro,DDInter440,Conjugated estrogens (topical),Moderate
DDInter941,Insulin lispro (protamine),DDInter440,Conjugated estrogens (topical),Moderate
DDInter939,Insulin human (zinc),DDInter440,Conjugated estrogens (topical),Moderate
DDInter938,Insulin human (zinc extended),DDInter440,Conjugated estrogens (topical),Moderate
DDInter440,Conjugated estrogens (topical),DDInter1087,Lonafarnib,Moderate
DDInter440,Conjugated estrogens (topical),DDInter1204,Metyrapone,Moderate
DDInter440,Conjugated estrogens (topical),DDInter1513,Prednisolone,Moderate
DDInter440,Conjugated estrogens (topical),DDInter1645,Saw palmetto,Minor
DDInter440,Conjugated estrogens (topical),DDInter1755,Telaprevir,Moderate
DDInter440,Conjugated estrogens (topical),DDInter1774,Testolactone,Moderate
DDInter440,Conjugated estrogens (topical),DDInter1828,Tolbutamide,Moderate
DDInter1881,Troglitazone,DDInter440,Conjugated estrogens (topical),Moderate
DDInter416,Clotrimazole,DDInter683,Estrone sulfate,Moderate
DDInter416,Clotrimazole,DDInter685,Eszopiclone,Moderate
DDInter685,Eszopiclone,DDInter738,Flavoxate,Moderate
DDInter685,Eszopiclone,DDInter741,Flibanserin,Moderate
DDInter687,Etanercept,DDInter701,Etonogestrel,Moderate
DDInter687,Etanercept,DDInter559,Diiodohydroxyquinoline,Moderate
DDInter687,Etanercept,DDInter1315,Norgestrel,Moderate
DDInter790,Furosemide,DDInter688,Etelcalcetide,Major
DDInter86,Amphotericin B (cholesteryl sulfate),DDInter686,Etacrynic acid,Moderate
DDInter88,Amphotericin B (liposomal),DDInter686,Etacrynic acid,Moderate
DDInter179,Bendroflumethiazide,DDInter686,Etacrynic acid,Moderate
DDInter188,Benzthiazide,DDInter686,Etacrynic acid,Moderate
DDInter790,Furosemide,DDInter686,Etacrynic acid,Major
DDInter889,Hydroflumethiazide,DDInter686,Etacrynic acid,Moderate
DDInter916,Indapamide,DDInter686,Etacrynic acid,Moderate
DDInter686,Etacrynic acid,DDInter1118,Magnesium hydroxide,Moderate
DDInter1374,Oxytetracycline,DDInter686,Etacrynic acid,Minor
DDInter686,Etacrynic acid,DDInter1490,Polythiazide,Moderate
DDInter686,Etacrynic acid,DDInter1522,Probenecid,Minor
DDInter686,Etacrynic acid,DDInter1861,Trichlormethiazide,Moderate
DDInter689,Ethambutol,DDInter559,Diiodohydroxyquinoline,Moderate
DDInter701,Etonogestrel,DDInter1039,Letermovir,Moderate
DDInter482,Darunavir,DDInter1310,Norelgestromin,Moderate
DDInter1310,Norelgestromin,DDInter1039,Letermovir,Moderate
DDInter1719,Sugammadex,DDInter1310,Norelgestromin,Major
DDInter1310,Norelgestromin,DDInter1897,Ulipristal,Moderate
DDInter694,Ethionamide,DDInter559,Diiodohydroxyquinoline,Moderate
DDInter695,Ethosuximide,DDInter738,Flavoxate,Moderate
DDInter695,Ethosuximide,DDInter741,Flibanserin,Moderate
DDInter353,Chloramphenicol (otic),DDInter696,Ethotoin,Moderate
DDInter696,Ethotoin,DDInter738,Flavoxate,Moderate
DDInter696,Ethotoin,DDInter741,Flibanserin,Moderate
DDInter790,Furosemide,DDInter696,Ethotoin,Minor
DDInter1721,Sulfadiazine,DDInter696,Ethotoin,Moderate
DDInter696,Ethotoin,DDInter1722,Sulfadoxine,Moderate
DDInter1723,Sulfamethizole,DDInter696,Ethotoin,Moderate
DDInter1727,Sulfisoxazole,DDInter696,Ethotoin,Moderate
DDInter86,Amphotericin B (cholesteryl sulfate),DDInter698,Etidronic acid,Moderate
DDInter88,Amphotericin B (liposomal),DDInter698,Etidronic acid,Moderate
DDInter790,Furosemide,DDInter698,Etidronic acid,Moderate
DDInter698,Etidronic acid,DDInter1118,Magnesium hydroxide,Moderate
DDInter179,Bendroflumethiazide,DDInter699,Etodolac,Moderate
DDInter188,Benzthiazide,DDInter699,Etodolac,Moderate
DDInter790,Furosemide,DDInter699,Etodolac,Moderate
DDInter699,Etodolac,DDInter889,Hydroflumethiazide,Moderate
DDInter699,Etodolac,DDInter916,Indapamide,Moderate
DDInter699,Etodolac,DDInter1490,Polythiazide,Moderate
DDInter699,Etodolac,DDInter1522,Probenecid,Minor
DDInter699,Etodolac,DDInter1861,Trichlormethiazide,Moderate
DDInter700,Etomidate,DDInter741,Flibanserin,Moderate
DDInter701,Etonogestrel,DDInter16,Acetohexamide,Moderate
DDInter701,Etonogestrel,DDInter71,Aminoglutethimide,Moderate
DDInter701,Etonogestrel,DDInter74,Aminophylline,Moderate
DDInter701,Etonogestrel,DDInter90,Amprenavir,Major
DDInter701,Etonogestrel,DDInter193,Berotralstat,Moderate
DDInter701,Etonogestrel,DDInter221,Boceprevir,Major
DDInter256,Butabarbital,DDInter701,Etonogestrel,Moderate
DDInter416,Clotrimazole,DDInter701,Etonogestrel,Moderate
DDInter701,Etonogestrel,DDInter614,Echinacea,Moderate
DDInter701,Etonogestrel,DDInter703,Etravirine,Minor
DDInter701,Etonogestrel,DDInter706,Exenatide,Moderate
DDInter701,Etonogestrel,DDInter714,Fedratinib,Moderate
DDInter701,Etonogestrel,DDInter715,Felbamate,Major
DDInter701,Etonogestrel,DDInter741,Flibanserin,Moderate
DDInter743,Fluconazole,DDInter701,Etonogestrel,Moderate
DDInter770,Fluvoxamine,DDInter701,Etonogestrel,Moderate
DDInter701,Etonogestrel,DDInter777,Fosamprenavir,Major
DDInter701,Etonogestrel,DDInter778,Fosaprepitant,Moderate
DDInter701,Etonogestrel,DDInter783,Fosphenytoin,Major
DDInter701,Etonogestrel,DDInter785,Fostamatinib,Moderate
DDInter701,Etonogestrel,DDInter788,Frovatriptan,Minor
DDInter701,Etonogestrel,DDInter826,Glipizide,Moderate
DDInter701,Etonogestrel,DDInter831,Glyburide,Moderate
DDInter701,Etonogestrel,DDInter833,Glycerol phenylbutyrate,Moderate
DDInter701,Etonogestrel,DDInter837,Golimumab,Moderate
DDInter701,Etonogestrel,DDInter843,Griseofulvin,Major
DDInter701,Etonogestrel,DDInter849,Guselkumab,Moderate
DDInter917,Indinavir,DDInter701,Etonogestrel,Minor
DDInter923,Infliximab,DDInter701,Etonogestrel,Moderate
DDInter934,Insulin human,DDInter701,Etonogestrel,Moderate
DDInter701,Etonogestrel,DDInter928,Insulin aspart (aspart protamine),Moderate
DDInter940,Insulin lispro,DDInter701,Etonogestrel,Moderate
DDInter941,Insulin lispro (protamine),DDInter701,Etonogestrel,Moderate
DDInter939,Insulin human (zinc),DDInter701,Etonogestrel,Moderate
DDInter938,Insulin human (zinc extended),DDInter701,Etonogestrel,Moderate
DDInter701,Etonogestrel,DDInter1087,Lonafarnib,Moderate
DDInter701,Etonogestrel,DDInter1256,Nafcillin,Moderate
DDInter701,Etonogestrel,DDInter1363,Oxtriphylline,Moderate
DDInter701,Etonogestrel,DDInter1451,Phenylbutazone,Moderate
DDInter701,Etonogestrel,DDInter1698,Somapacitan,Moderate
DDInter701,Etonogestrel,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter701,Etonogestrel,Moderate
DDInter701,Etonogestrel,DDInter1708,St. John's Wort,Major
DDInter701,Etonogestrel,DDInter1726,Sulfinpyrazone,Moderate
DDInter701,Etonogestrel,DDInter1755,Telaprevir,Major
DDInter701,Etonogestrel,DDInter1828,Tolbutamide,Moderate
DDInter1881,Troglitazone,DDInter701,Etonogestrel,Moderate
DDInter702,Etoposide,DDInter741,Flibanserin,Moderate
DDInter702,Etoposide,DDInter559,Diiodohydroxyquinoline,Moderate
DDInter416,Clotrimazole,DDInter703,Etravirine,Moderate
DDInter664,Ergometrine,DDInter703,Etravirine,Moderate
DDInter682,Estrone,DDInter703,Etravirine,Minor
DDInter703,Etravirine,DDInter731,Fesoterodine,Moderate
DDInter741,Flibanserin,DDInter703,Etravirine,Moderate
DDInter703,Etravirine,DDInter559,Diiodohydroxyquinoline,Moderate
DDInter1530,Progesterone (topical),DDInter703,Etravirine,Minor
DDInter1721,Sulfadiazine,DDInter703,Etravirine,Moderate
DDInter1723,Sulfamethizole,DDInter703,Etravirine,Moderate
DDInter1776,Testosterone (topical),DDInter703,Etravirine,Moderate
DDInter86,Amphotericin B (cholesteryl sulfate),DDInter704,Everolimus,Major
DDInter88,Amphotericin B (liposomal),DDInter704,Everolimus,Major
DDInter416,Clotrimazole,DDInter704,Everolimus,Moderate
DDInter704,Everolimus,DDInter741,Flibanserin,Moderate
DDInter738,Flavoxate,DDInter1427,Pentoxyverine,Moderate
DDInter741,Flibanserin,DDInter1427,Pentoxyverine,Moderate
DDInter545,Dienestrol (topical),DDInter705,Exemestane,Moderate
DDInter548,Diethylstilbestrol,DDInter705,Exemestane,Moderate
DDInter682,Estrone,DDInter705,Exemestane,Moderate
DDInter86,Amphotericin B (cholesteryl sulfate),DDInter706,Exenatide,Moderate
DDInter88,Amphotericin B (liposomal),DDInter706,Exenatide,Moderate
DDInter179,Bendroflumethiazide,DDInter706,Exenatide,Moderate
DDInter188,Benzthiazide,DDInter706,Exenatide,Moderate
DDInter545,Dienestrol (topical),DDInter706,Exenatide,Moderate
DDInter548,Diethylstilbestrol,DDInter706,Exenatide,Moderate
DDInter682,Estrone,DDInter706,Exenatide,Moderate
DDInter790,Furosemide,DDInter706,Exenatide,Moderate
DDInter889,Hydroflumethiazide,DDInter706,Exenatide,Moderate
DDInter916,Indapamide,DDInter706,Exenatide,Moderate
DDInter706,Exenatide,DDInter1315,Norgestrel,Moderate
DDInter706,Exenatide,DDInter1490,Polythiazide,Moderate
DDInter1530,Progesterone (topical),DDInter706,Exenatide,Moderate
DDInter1606,Ritodrine,DDInter706,Exenatide,Moderate
DDInter1861,Trichlormethiazide,DDInter706,Exenatide,Moderate
DDInter738,Flavoxate,DDInter708,Ezogabine,Moderate
DDInter741,Flibanserin,DDInter708,Ezogabine,Moderate
DDInter708,Ezogabine,DDInter1118,Magnesium hydroxide,Moderate
DDInter1389,Papaverine,DDInter708,Ezogabine,Major
DDInter1606,Ritodrine,DDInter708,Ezogabine,Moderate
DDInter711,Famciclovir,DDInter1522,Probenecid,Minor
DDInter179,Bendroflumethiazide,DDInter271,Calcium carbonate,Moderate
DDInter188,Benzthiazide,DDInter271,Calcium carbonate,Moderate
DDInter309,Cefaclor,DDInter1118,Magnesium hydroxide,Moderate
DDInter558,Dihydrotachysterol,DDInter1118,Magnesium hydroxide,Moderate
DDInter732,Fexofenadine,DDInter1118,Magnesium hydroxide,Moderate
DDInter1118,Magnesium hydroxide,DDInter746,Fludeoxyglucose (18F),Moderate
DDInter747,Fludrocortisone,DDInter1118,Magnesium hydroxide,Moderate
DDInter790,Furosemide,DDInter1118,Magnesium hydroxide,Moderate
DDInter889,Hydroflumethiazide,DDInter271,Calcium carbonate,Moderate
DDInter916,Indapamide,DDInter271,Calcium carbonate,Moderate
DDInter974,Irinotecan (liposomal),DDInter1118,Magnesium hydroxide,Moderate
DDInter1118,Magnesium hydroxide,DDInter1113,Magnesium carbonate,Moderate
DDInter1118,Magnesium hydroxide,DDInter1117,Magnesium glycinate,Moderate
DDInter1374,Oxytetracycline,DDInter271,Calcium carbonate,Moderate
DDInter1490,Polythiazide,DDInter271,Calcium carbonate,Moderate
DDInter1513,Prednisolone,DDInter1118,Magnesium hydroxide,Moderate
DDInter1861,Trichlormethiazide,DDInter271,Calcium carbonate,Moderate
DDInter1870,Trihexyphenidyl,DDInter1118,Magnesium hydroxide,Moderate
DDInter1903,Urea,DDInter1118,Magnesium hydroxide,Moderate
DDInter545,Dienestrol (topical),DDInter714,Fedratinib,Moderate
DDInter664,Ergometrine,DDInter714,Fedratinib,Moderate
DDInter682,Estrone,DDInter714,Fedratinib,Moderate
DDInter731,Fesoterodine,DDInter714,Fedratinib,Moderate
DDInter741,Flibanserin,DDInter714,Fedratinib,Major
DDInter1315,Norgestrel,DDInter714,Fedratinib,Moderate
DDInter1530,Progesterone (topical),DDInter714,Fedratinib,Moderate
DDInter1776,Testosterone (topical),DDInter714,Fedratinib,Moderate
DDInter715,Felbamate,DDInter664,Ergometrine,Moderate
DDInter682,Estrone,DDInter715,Felbamate,Moderate
DDInter715,Felbamate,DDInter731,Fesoterodine,Moderate
DDInter715,Felbamate,DDInter738,Flavoxate,Moderate
DDInter715,Felbamate,DDInter741,Flibanserin,Moderate
DDInter1530,Progesterone (topical),DDInter715,Felbamate,Moderate
DDInter716,Felodipine,DDInter272,Calcium chloride,Moderate
DDInter416,Clotrimazole,DDInter716,Felodipine,Moderate
DDInter717,Fenfluramine,DDInter731,Fesoterodine,Moderate
DDInter717,Fenfluramine,DDInter1606,Ritodrine,Moderate
DDInter179,Bendroflumethiazide,DDInter720,Fenoldopam,Moderate
DDInter188,Benzthiazide,DDInter720,Fenoldopam,Moderate
DDInter790,Furosemide,DDInter720,Fenoldopam,Moderate
DDInter889,Hydroflumethiazide,DDInter720,Fenoldopam,Moderate
DDInter720,Fenoldopam,DDInter916,Indapamide,Moderate
DDInter720,Fenoldopam,DDInter1490,Polythiazide,Moderate
DDInter720,Fenoldopam,DDInter1861,Trichlormethiazide,Moderate
DDInter179,Bendroflumethiazide,DDInter721,Fenoprofen,Moderate
DDInter188,Benzthiazide,DDInter721,Fenoprofen,Moderate
DDInter721,Fenoprofen,DDInter790,Furosemide,Moderate
DDInter721,Fenoprofen,DDInter889,Hydroflumethiazide,Moderate
DDInter721,Fenoprofen,DDInter916,Indapamide,Moderate
DDInter721,Fenoprofen,DDInter1490,Polythiazide,Moderate
DDInter721,Fenoprofen,DDInter1522,Probenecid,Minor
DDInter721,Fenoprofen,DDInter1861,Trichlormethiazide,Moderate
DDInter1374,Oxytetracycline,DDInter1785,Tetraferric tricitrate decahydrate,Moderate
DDInter71,Aminoglutethimide,DDInter731,Fesoterodine,Moderate
DDInter82,Amoxapine,DDInter731,Fesoterodine,Moderate
DDInter90,Amprenavir,DDInter731,Fesoterodine,Major
DDInter149,Azatadine,DDInter731,Fesoterodine,Moderate
DDInter731,Fesoterodine,DDInter175,Belladonna,Moderate
DDInter731,Fesoterodine,DDInter193,Berotralstat,Moderate
DDInter731,Fesoterodine,DDInter221,Boceprevir,Major
